Event,Division,Day,Time,Field #,Field,Stage,Game Type,Team,Opponent,Rules,Fouls,Fair,Positive,Com,Our
2014 WUCC,A-W,2014-08-05,09:00,,,,,LMS Ultimate,Brilliance,1,2,2,2,2,
2014 WUCC,A-X,2014-08-05,09:00,,,,,Friselis,Roadkill,2,1,2,3,2,
2014 WUCC,A-X,2014-08-05,09:00,,,,,Roadkill,Friselis,1,3,2,3,2,
2014 WUCC,M-W,2014-08-05,09:00,,,,,Vintage,Godiva,2,2,3,3,2,
2014 WUCC,M-W,2014-08-05,09:00,,,,,Godiva,Vintage,2,2,2,3,3,
2014 WUCC,A-M,2014-08-05,09:00,,,,,Furious George,Mor ho!,2,3,2,3,2,
2014 WUCC,A-M,2014-08-05,09:00,,,,,Mor ho!,Furious George,3,2,3,3,2,
2014 WUCC,M-W,2014-08-05,09:00,,,,,Welldone,Funky Master,3,3,3,3,3,
2014 WUCC,M-W,2014-08-05,09:00,,,,,Funky Master,Welldone,2,2,2,3,3,
2014 WUCC,A-M,2014-08-05,09:00,,,,,Johnny Bravo,Frizzly Bears,2,2,2,2,2,
2014 WUCC,A-M,2014-08-05,09:00,,,,,Frizzly Bears,Johnny Bravo,2,2,2,2,2,
2014 WUCC,A-M,2014-08-05,09:00,,,,,Loquitos,BASE,2,2,3,3,2,
2014 WUCC,A-M,2014-08-05,09:00,,,,,BASE,Loquitos,2,2,3,3,2,
2014 WUCC,M-W,2014-08-05,09:00,,,,,SANZ,GOLDEN GIRLS,2,2,2,2,2,
2014 WUCC,M-W,2014-08-05,09:00,,,,,GOLDEN GIRLS,SANZ,1,2,3,3,3,
2014 WUCC,A-X,2014-08-05,09:00,,,,,China United Ultimate Party,Cambridge Ultimate,3,2,2,2,2,
2014 WUCC,A-X,2014-08-05,09:00,,,,,Cambridge Ultimate,China United Ultimate Party,1,2,3,3,3,
2014 WUCC,A-X,2014-08-05,11:00,,,,,BIVNI,Shiok,2,2,2,3,3,
2014 WUCC,A-X,2014-08-05,11:00,,,,,Shiok,BIVNI,2,2,3,3,2,
2014 WUCC,M-M,2014-08-04,,,,,,Yanomami,Vigi,2,2,2,2,2,
2014 WUCC,M-M,2014-08-04,,,,,,Vigi,Yanomami,2,2,3,3,2,
2014 WUCC,M-M,2014-08-05,11:00,,,,,Surly,Winnipeg Flood,3,3,2,3,4,
2014 WUCC,M-M,2014-08-05,11:00,,,,,Winnipeg Flood,Surly,3,3,3,3,3,
2014 WUCC,A-M,2014-08-05,11:00,,,,,Ranelagh,Mephisto,2,1,2,3,2,
2014 WUCC,A-M,2014-08-05,11:00,,,,,Mephisto,Ranelagh,3,3,3,2,3,
2014 WUCC,A-M,2014-08-05,11:00,,,,,East Midlands Open Ultimate,Crackerjacks Ultimate,2,2,3,2,2,
2014 WUCC,A-M,2014-08-05,11:00,,,,,Crackerjacks Ultimate,East Midlands Open Ultimate,4,4,4,4,2,
2014 WUCC,A-W,2014-08-05,11:00,,,,,QUB,LayD's,2,2,2,2,2,
2014 WUCC,A-W,2014-08-05,11:00,,,,,LayD's,QUB,2,2,3,3,2,
2014 WUCC,M-M,2014-08-05,11:00,,,,,El Dorado,Ultimate Vibration,2,1,2,2,2,
2014 WUCC,M-M,2014-08-05,11:00,,,,,Ultimate Vibration,El Dorado,2,2,3,3,3,
2014 WUCC,A-X,2014-08-05,11:00,,,,,Bear Cavalry,SLASH,2,3,2,3,2,
2014 WUCC,A-X,2014-08-05,11:00,,,,,SLASH,Bear Cavalry,2,2,3,3,3,
2014 WUCC,A-X,2014-08-05,11:00,,,,,IKU!,Fire of Anatolia,2,3,3,3,3,
2014 WUCC,A-X,2014-08-05,11:00,,,,,Fire of Anatolia,IKU!,2,1,2,2,2,
2014 WUCC,M-M,2014-08-05,11:00,,,,,NSOM,Eastern Greys,2,3,3,4,3,
2014 WUCC,M-M,2014-08-05,11:00,,,,,Eastern Greys,NSOM,2,2,3,3,2,
2014 WUCC,A-X,2014-08-05,11:00,,,,,Sexy Legs,UFO-nl,2,2,3,3,3,
2014 WUCC,A-X,2014-08-05,11:00,,,,,UFO,Sexy Legs,1,1,2,2,1,
2014 WUCC,A-W,2014-08-05,11:00,,,,,UNO,CUSB Shout,2,2,2,2,3,
2014 WUCC,A-W,2014-08-05,11:00,,,,,CUSB Shout,UNO,2,2,3,3,1,
2014 WUCC,M-M,2014-08-05,11:00,,,,,Boneyard,Wolpertinger,2,2,3,3,2,
2014 WUCC,M-M,2014-08-05,11:00,,,,,Wolpertinger,Boneyard,2,2,2,2,2,
2014 WUCC,A-M,2014-08-05,11:00,,,,,KFUM Örebro,Clapham Ultimate,1,1,2,2,2,
2014 WUCC,A-M,2014-08-05,11:00,,,,,Clapham Ultimate,KFUM Örebro,2,2,2,3,3,
2014 WUCC,M-M,2014-08-05,11:00,,,,,Johnny Encore,Ultimate Bergamo - Mucche,1,2,3,2,3,
2014 WUCC,M-M,2014-08-05,11:00,,,,,Ultimate Bergamo - Mucche,Johnny Encore,2,1,2,2,3,
2014 WUCC,M-M,2014-08-05,11:00,,,,,Mokonui,MTX,2,1,2,3,2,
2014 WUCC,M-M,2014-08-05,11:00,,,,,MTX,Mokonui,2,3,3,3,2,
2014 WUCC,M-M,2014-08-05,11:00,,,,,Phat Chilly,JUNK,2,2,3,3,3,
2014 WUCC,M-M,2014-08-05,11:00,,,,,JUNK,Phat Chilly,3,2,2,2,3,
2014 WUCC,A-M,2014-08-05,11:00,,,,,Lucky Grass,Colony,1,1,3,2,3,
2014 WUCC,A-M,2014-08-05,11:00,,,,,Colony,Lucky Grass,3,3,3,3,3,
2014 WUCC,A-M,2014-08-05,11:00,,,,,Fénix Ultimate,Espoo Ultimate Club - Otso,1,1,2,3,2,
2014 WUCC,A-M,2014-08-05,11:00,,,,,Espoo Ultimate Club - Otso,Fénix Ultimate,2,2,2,2,2,
2014 WUCC,A-W,2014-08-05,09:00,,,,,Cosmic Girls,Sin City,2,2,2,1,1,
2014 WUCC,A-W,2014-08-05,09:00,,,,,Sin City,Cosmic Girls,2,1,1,1,1,
2014 WUCC,A-M,2014-08-05,11:00,,,,,Buzz Bullets,Iznogood,2,2,1,2,2,
2014 WUCC,A-M,2014-08-05,11:00,,,,,Iznogood,Buzz Bullets,2,2,2,3,2,
2014 WUCC,A-M,2014-08-05,11:00,,,,,Mubidisk,Mooncatchers,2,2,2,3,2,
2014 WUCC,A-M,2014-08-05,11:00,,,,,Mooncatchers,Mubidisk,2,2,2,2,1,
2014 WUCC,M-M,2014-08-05,11:00,,,,,FIGJAM,Goldfingers,2,2,2,2,2,
2014 WUCC,M-M,2014-08-05,11:00,,,,,Goldfingers,FIGJAM,2,1,2,2,2,
2014 WUCC,A-M,2014-08-05,11:00,,,,,Revolver,Nomadic Tribe,2,2,3,3,2,
2014 WUCC,A-M,2014-08-05,11:00,,,,,Nomadic Tribe,Revolver,2,2,2,2,2,
2014 WUCC,A-X,2014-08-05,11:00,,,,,Ghost Ultimate,Corocotta,1,1,2,2,2,
2014 WUCC,A-X,2014-08-05,11:00,,,,,Corocotta,Ghost Ultimate,1,1,2,2,3,
2014 WUCC,A-X,2014-08-05,11:00,,,,,Polar Bears,Royal Goaltimate Society,2,1,3,3,2,
2014 WUCC,A-X,2014-08-05,11:00,,,,,Royal Goaltimate Society,Polar Bears,2,3,2,3,2,
2014 WUCC,A-X,2014-08-05,11:00,,,,,Croccali,Saxy Divers,2,2,2,3,2,
2014 WUCC,A-X,2014-08-05,11:00,,,,,Saxy Divers,Croccali,2,3,2,1,2,
2014 WUCC,A-X,2014-08-05,11:00,,,,,Catchup Graz,Drag'n Thrust,2,2,3,2,2,
2014 WUCC,A-X,2014-08-05,11:00,,,,,Drag'n Thrust,Catchup Graz,4,2,2,2,2,
2014 WUCC,M-M,2014-08-05,13:00,,,,,UFO,MM,3,2,1,1,2,
2014 WUCC,M-M,2014-08-05,13:00,,,,,MM,UFO-fi,1,1,1,1,1,
2014 WUCC,M-W,2014-08-05,13:00,,,,,Welldone,SANZ,2,2,2,2,2,
2014 WUCC,M-W,2014-08-05,13:00,,,,,SANZ,Welldone,3,2,2,2,2,
2014 WUCC,M-M,2014-08-05,11:00,,,,,Blue Arse Flies,Dedushka,2,2,3,2,3,
2014 WUCC,M-M,2014-08-05,11:00,,,,,Dedushka,Blue Arse Flies,3,2,3,3,3,
2014 WUCC,A-W,2014-08-05,13:00,,,,,Sin City,Riot,2,3,2,3,3,
2014 WUCC,A-W,2014-08-05,13:00,,,,,Riot,Sin City,2,2,2,3,2,
2014 WUCC,A-W,2014-08-05,11:00,,,,,REVOLUTION,UFO,2,2,2,2,2,
2014 WUCC,A-W,2014-08-05,11:00,,,,,UFO,REVOLUTION,2,2,3,3,2,
2014 WUCC,A-M,2014-08-05,13:00,,,,,Magon,Tchac,2,1,2,2,1,
2014 WUCC,A-M,2014-08-05,13:00,,,,,Tchac,Magon,2,2,3,3,2,
2014 WUCC,A-X,2014-08-05,13:00,,,,,BonDisc'Manche (BDM),Last Stand,2,2,2,2,2,
2014 WUCC,A-X,2014-08-05,13:00,,,,,Last Stand,BonDisc'Manche (BDM),2,1,2,2,2,
2014 WUCC,A-X,2014-08-05,13:00,,,,,The Ghosts,Gecko,2,2,3,3,3,
2014 WUCC,A-X,2014-08-05,13:00,,,,,Gecko,The Ghosts,2,2,2,2,3,
2014 WUCC,A-X,2014-08-05,13:00,,,,,DISCOUNTRY,Junk,3,4,3,4,2,
2014 WUCC,A-X,2014-08-05,13:00,,,,,Junk,DISCOUNTRY,1,2,1,3,2,
2014 WUCC,A-X,2014-08-05,13:00,,,,,Union,7 Bees Ultimate Team,3,2,2,3,3,
2014 WUCC,A-X,2014-08-05,13:00,,,,,7 Bees Ultimate Team,Union,3,1,2,2,2,
2014 WUCC,A-X,2014-08-05,13:00,,,,,Heidees Mixed,Batmania,2,1,3,3,3,
2014 WUCC,A-X,2014-08-05,13:00,,,,,Batmania,Heidees Mixed,2,2,3,3,3,
2014 WUCC,A-X,2014-08-05,13:00,,,,,Element,Saints,1,2,2,1,2,
2014 WUCC,A-X,2014-08-05,13:00,,,,,Saints,Element,2,2,2,2,2,
2014 WUCC,M-M,2014-08-05,13:00,,,,,Vigi,Gronical Dizziness,2,2,1,2,2,
2014 WUCC,M-M,2014-08-05,13:00,,,,,Gronical Dizziness,Vigi,2,2,2,4,2,
2014 WUCC,A-M,2014-08-05,13:00,,,,,Gigolo,Melbourne Juggernaut,2,0,3,3,2,
2014 WUCC,A-M,2014-08-05,13:00,,,,,Melbourne Juggernaut,Gigolo,2,2,3,1,1,
2014 WUCC,A-M,2014-08-05,13:00,,,,,Boston Ironside,Prague Devils,4,4,4,4,4,
2014 WUCC,A-M,2014-08-05,13:00,,,,,Prague Devils,Boston Ironside,2,3,2,3,2,
2014 WUCC,M-M,2014-08-05,13:00,,,,,Zimmer,Yanomami,1,2,2,2,3,
2014 WUCC,M-M,2014-08-05,13:00,,,,,Yanomami,Zimmer,2,1,2,1,1,
2014 WUCC,A-M,2014-08-05,13:00,,,,,General Strike,Flying Angels Bern (FAB),2,1,2,1,2,
2014 WUCC,A-M,2014-08-05,13:00,,,,,Flying Angels Bern (FAB),General Strike,2,1,2,1,1,
2014 WUCC,A-X,2014-08-05,13:00,,,,,Outsiterz,Hanabi,1,2,2,3,2,
2014 WUCC,A-X,2014-08-05,13:00,,,,,Hanabi,Outsiterz,3,3,3,3,3,
2014 WUCC,A-X,2014-08-05,13:00,,,,,Stache,FUJ,2,2,1,0,2,
2014 WUCC,A-X,2014-08-05,13:00,,,,,FUJ,Stache,2,1,2,2,1,
2014 WUCC,A-M,2014-08-05,13:00,,,,,Euforia,Wildcats,2,1,2,3,2,
2014 WUCC,A-M,2014-08-05,13:00,,,,,Wildcats,Euforia,1,1,2,1,2,
2014 WUCC,M-W,2014-08-05,13:00,,,,,ROBOT,Guacamayas,2,2,3,2,2,
2014 WUCC,M-W,2014-08-05,13:00,,,,,Guacamayas,ROBOT,3,1,2,3,3,
2014 WUCC,A-M,2014-08-05,13:00,,,,,Heidees,Chevron Action Flash,0,1,1,2,1,
2014 WUCC,A-M,2014-08-05,13:00,,,,,Chevron Action Flash,Heidees,2,3,2,2,2,
2014 WUCC,A-M,2014-08-05,13:00,,,,,Mojra,Sockeye,2,2,3,4,4,
2014 WUCC,A-M,2014-08-05,13:00,,,,,Sockeye,Mojra,2,3,3,2,2,
2014 WUCC,A-W,2014-08-05,13:00,,,,,Cosmic Girls,Copenhagen Hucks,2,2,1,2,2,
2014 WUCC,A-W,2014-08-05,13:00,,,,,Copenhagen Hucks,Cosmic Girls,2,1,2,2,1,
2014 WUCC,A-M,2014-08-05,13:00,,,,,Ragnarok,Sublime,2,2,3,2,2,
2014 WUCC,A-M,2014-08-05,13:00,,,,,Sublime,Ragnarok,2,2,1,2,2,
2014 WUCC,M-W,2014-08-05,13:00,,,,,PRIMAL,Godiva,1,1,2,2,2,
2014 WUCC,M-W,2014-08-05,13:00,,,,,Godiva,PRIMAL,2,2,2,3,3,
2014 WUCC,A-W,2014-08-05,15:00,,,,,Scandal,Catarinas,1,2,2,3,2,
2014 WUCC,A-W,2014-08-05,15:00,,,,,Catarinas,Scandal,4,3,3,3,3,
2014 WUCC,M-M,2014-08-05,15:00,,,,,Phat Chilly,Goldfingers,3,3,3,3,2,
2014 WUCC,M-M,2014-08-05,15:00,,,,,Goldfingers,Phat Chilly,2,1,3,2,2,
2014 WUCC,M-M,2014-08-05,15:00,,,,,Ultimate Vibration,NSOM,3,1,2,2,2,
2014 WUCC,M-M,2014-08-05,15:00,,,,,NSOM,Ultimate Vibration,2,2,2,1,1,
2014 WUCC,M-M,2014-08-05,15:00,,,,,Boneyard,Eastern Greys,2,2,2,2,3,
2014 WUCC,M-M,2014-08-05,15:00,,,,,Eastern Greys,Boneyard,1,1,2,1,2,
2014 WUCC,M-M,2014-08-05,15:00,,,,,FIGJAM,Johnny Encore,1,2,1,1,1,
2014 WUCC,M-M,2014-08-05,15:00,,,,,Johnny Encore,FIGJAM,1,2,2,3,2,
2014 WUCC,M-M,2014-08-05,15:00,,,,,JUNK,Ultimate Bergamo - Mucche,2,2,1,2,2,
2014 WUCC,M-M,2014-08-05,15:00,,,,,Ultimate Bergamo - Mucche,JUNK,2,3,2,3,3,
2014 WUCC,A-M,2014-08-05,15:00,,,,,East Midlands Open Ultimate,Iznogood,2,2,1,2,1,
2014 WUCC,A-M,2014-08-05,15:00,,,,,Iznogood,East Midlands Open Ultimate,2,1,2,1,2,
2014 WUCC,A-W,2014-08-05,15:00,,,,,MUD,Sporting Team Box Athletico United,2,2,3,2,3,
2014 WUCC,A-W,2014-08-05,15:00,,,,,Sporting Team Box Athletico United,MUD,1,2,2,3,2,
2014 WUCC,A-X,2014-08-05,15:00,,,,,Drag'n Thrust,Ghost Ultimate,2,2,3,3,3,
2014 WUCC,A-X,2014-08-05,15:00,,,,,Ghost Ultimate,Drag'n Thrust,2,1,3,3,2,
2014 WUCC,A-W,2014-08-05,15:00,,,,,Fury,LMS Ultimate,2,2,3,3,3,
2014 WUCC,A-W,2014-08-05,15:00,,,,,LMS Ultimate,Fury,3,2,3,3,2,
2014 WUCC,M-M,2014-08-05,15:00,,,,,Surly,Mokonui,2,3,3,2,2,
2014 WUCC,M-M,2014-08-05,15:00,,,,,Mokonui,Surly,2,1,3,2,1,
2014 WUCC,A-X,2014-08-05,15:00,,,,,Polar Bears,Fire of Anatolia,2,3,4,4,3,
2014 WUCC,A-X,2014-08-05,15:00,,,,,Fire of Anatolia,Polar Bears,2,2,3,3,2,
2014 WUCC,A-W,2014-08-05,15:00,,,,,Brilliance,Woodchicas,2,2,1,2,2,
2014 WUCC,A-W,2014-08-05,15:00,,,,,Woodchicas,Brilliance,2,2,3,2,4,
2014 WUCC,A-W,2014-08-05,15:00,,,,,YAKA,Fusion,1,2,2,2,2,
2014 WUCC,A-W,2014-08-05,15:00,,,,,Fusion,YAKA,3,2,3,2,3,
2014 WUCC,A-M,2014-08-05,15:00,,,,,Mubidisk,Revolver,1,2,2,2,2,
2014 WUCC,A-M,2014-08-05,15:00,,,,,Revolver,Mubidisk,2,2,1,2,2,
2014 WUCC,A-W,2014-08-05,15:00,,,,,Rogue,U de Cologne,2,2,2,2,2,
2014 WUCC,A-W,2014-08-05,15:00,,,,,U de Cologne,Rogue,2,2,2,3,2,
2014 WUCC,A-W,2014-08-05,15:00,,,,,Traffic,Nice Bristols,2,2,3,3,2,
2014 WUCC,A-W,2014-08-05,15:00,,,,,Nice Bristols,Traffic,2,2,2,2,2,
2014 WUCC,A-M,2014-08-05,15:00,,,,,BASE,Johnny Bravo,2,2,2,2,1,
2014 WUCC,A-M,2014-08-05,15:00,,,,,Johnny Bravo,BASE,2,2,3,2,3,
2014 WUCC,A-X,2014-08-05,15:00,,,,,Black Sheep,W.underteam,2,3,2,2,2,
2014 WUCC,A-X,2014-08-05,15:00,,,,,W.underteam,Black Sheep,2,1,2,2,2,
2014 WUCC,A-X,2014-08-05,15:00,,,,,IKU!,Royal Goaltimate Society,3,2,2,2,2,
2014 WUCC,A-X,2014-08-05,15:00,,,,,Royal Goaltimate Society,IKU!,2,1,2,2,2,
2014 WUCC,A-X,2014-08-05,15:00,,,,,Corocotta,Catchup Graz,1,2,1,2,2,
2014 WUCC,A-X,2014-08-05,15:00,,,,,Catchup Graz,Corocotta,2,2,3,3,3,
2014 WUCC,A-X,2014-08-05,15:00,,,,,Disc-o-Fever,Friselis,2,1,2,2,2,
2014 WUCC,A-X,2014-08-05,15:00,,,,,Friselis,Disc-o-Fever,1,1,2,2,2,
2014 WUCC,M-M,2014-08-05,15:00,,,,,Blue Arse Flies,MTX,2,2,3,2,2,
2014 WUCC,M-M,2014-08-05,15:00,,,,,MTX,Blue Arse Flies,2,2,2,1,2,
2014 WUCC,A-M,2014-08-05,15:00,,,,,Crackerjacks Ultimate,Buzz Bullets,4,4,4,4,3,
2014 WUCC,A-M,2014-08-05,15:00,,,,,Buzz Bullets,Crackerjacks Ultimate,2,2,2,2,2,
2014 WUCC,A-M,2014-08-05,15:00,,,,,Frizzly Bears,Loquitos,2,2,3,3,2,
2014 WUCC,A-M,2014-08-05,15:00,,,,,Loquitos,Frizzly Bears,2,2,1,2,2,
2014 WUCC,A-X,2014-08-05,15:00,,,,,Hippo,Freezzz Beezzz,1,1,2,3,2,
2014 WUCC,A-X,2014-08-05,15:00,,,,,Freezzz Beezzz,Hippo,2,3,3,3,3,
2014 WUCC,A-M,2014-08-05,15:00,,,,,Mooncatchers,Nomadic Tribe,1,1,3,3,1,
2014 WUCC,A-M,2014-08-05,15:00,,,,,Nomadic Tribe,Mooncatchers,2,2,2,1,2,
2014 WUCC,A-M,2014-08-05,15:00,,,,,CUS Bologna,Relámpagos Ultimate Club,3,3,3,3,3,
2014 WUCC,A-M,2014-08-05,15:00,,,,,Relámpagos Ultimate Club,CUS Bologna,3,2,2,3,3,
2014 WUCC,M-M,2014-08-05,15:00,,,,,Winnipeg Flood,Dedushka,2,2,3,2,3,
2014 WUCC,M-M,2014-08-05,15:00,,,,,Dedushka,Winnipeg Flood,2,3,2,3,3,
2014 WUCC,M-M,2014-08-05,15:00,,,,,Zimmer,Gronical Dizziness,2,2,2,3,2,
2014 WUCC,M-M,2014-08-05,15:00,,,,,Gronical Dizziness,Zimmer,2,2,2,2,2,
2014 WUCC,M-M,2014-08-05,17:00,,,,,Vigi,UFO-fi,2,2,2,2,2,
2014 WUCC,M-M,2014-08-05,17:00,,,,,UFO,Vigi,3,2,2,3,2,
2014 WUCC,A-W,2014-08-05,15:00,,,,,MUD,UFO,2,2,2,3,2,
2014 WUCC,A-W,2014-08-05,15:00,,,,,UFO,MUD,2,2,2,2,2,
2014 WUCC,A-M,2014-08-05,17:00,,,,,Lucky Grass,Espoo Ultimate Club - Otso,2,2,2,3,3,
2014 WUCC,A-M,2014-08-05,17:00,,,,,Espoo Ultimate Club - Otso,Lucky Grass,2,2,2,2,2,
2014 WUCC,A-X,2014-08-05,15:00,,,,,Macondo,Roadkill,2,1,2,3,2,
2014 WUCC,A-X,2014-08-05,15:00,,,,,Roadkill,Macondo,1,2,1,4,3,
2014 WUCC,A-M,2014-08-05,17:00,,,,,Bad Skid,Comunidad el Oso,0,1,1,1,2,
2014 WUCC,A-M,2014-08-05,17:00,,,,,Comunidad el Oso,Bad Skid,3,3,2,3,2,
2014 WUCC,A-M,2014-08-05,17:00,,,,,Phoenix,Lézer Pávák,2,2,3,3,3,
2014 WUCC,A-M,2014-08-05,17:00,,,,,Lézer Pávák,Phoenix,2,2,3,3,2,
2014 WUCC,A-X,2014-08-05,17:00,,,,,Heidees Mixed,Saints,2,1,2,2,2,
2014 WUCC,A-X,2014-08-05,17:00,,,,,Saints,Heidees Mixed,2,2,2,2,2,
2014 WUCC,A-M,2014-08-05,17:00,,,,,Sockeye,Sublime,2,2,2,3,2,
2014 WUCC,A-M,2014-08-05,17:00,,,,,Sublime,Sockeye,1,2,2,2,3,
2014 WUCC,A-M,2014-08-05,17:00,,,,,Prague Devils,Melbourne Juggernaut,1,2,2,3,3,
2014 WUCC,A-M,2014-08-05,17:00,,,,,Melbourne Juggernaut,Prague Devils,2,2,2,1,3,
2014 WUCC,A-M,2014-08-05,17:00,,,,,Boston Ironside,Gigolo,3,3,3,4,3,
2014 WUCC,A-M,2014-08-05,17:00,,,,,Gigolo,Boston Ironside,3,2,3,3,4,
2014 WUCC,M-W,2014-08-05,17:00,,,,,Guacamayas,GOLDEN GIRLS,2,2,3,3,3,
2014 WUCC,M-W,2014-08-05,17:00,,,,,GOLDEN GIRLS,Guacamayas,2,1,2,3,2,
2014 WUCC,M-W,2014-08-05,17:00,,,,,PRIMAL,Vintage,2,2,2,2,2,
2014 WUCC,M-W,2014-08-05,17:00,,,,,Vintage,PRIMAL,3,3,3,3,3,
2014 WUCC,M-W,2014-08-05,17:00,,,,,Funky Master,ROBOT,2,2,3,3,2,
2014 WUCC,M-W,2014-08-05,17:00,,,,,ROBOT,Funky Master,2,2,2,3,3,
2014 WUCC,M-M,2014-08-05,17:00,,,,,El Dorado,Wolpertinger,2,3,3,3,3,
2014 WUCC,M-M,2014-08-05,17:00,,,,,Wolpertinger,El Dorado,2,2,2,3,2,
2014 WUCC,A-X,2014-08-05,17:00,,,,,DISCOUNTRY,7 Bees Ultimate Team,1,4,2,1,0,
2014 WUCC,A-X,2014-08-05,17:00,,,,,7 Bees Ultimate Team,DISCOUNTRY,1,1,2,2,1,
2014 WUCC,A-M,2014-08-05,17:00,,,,,Freespeed,FWD>>,3,2,3,2,2,
2014 WUCC,A-M,2014-08-05,17:00,,,,,FWD>>,Freespeed,2,2,2,3,3,
2014 WUCC,A-X,2014-08-05,17:00,,,,,Gecko,BonDisc'Manche (BDM),1,2,2,2,2,
2014 WUCC,A-X,2014-08-05,17:00,,,,,BonDisc'Manche (BDM),Gecko,1,2,2,2,2,
2014 WUCC,A-X,2014-08-05,17:00,,,,,Last Stand,The Ghosts,2,2,3,3,2,
2014 WUCC,A-X,2014-08-05,17:00,,,,,The Ghosts,Last Stand,2,2,3,3,3,
2014 WUCC,A-X,2014-08-05,17:00,,,,,Junk,Union,3,2,3,3,3,
2014 WUCC,A-X,2014-08-05,17:00,,,,,Union,Junk,2,2,2,1,2,
2014 WUCC,A-W,2014-08-05,17:00,,,,,Atletico,ZUF,2,1,2,2,2,
2014 WUCC,A-W,2014-08-05,17:00,,,,,ZUF,Atletico,2,2,2,2,2,
2014 WUCC,A-X,2014-08-05,17:00,,,,,Grandmaster Flash,Team Fisher Price,2,1,2,3,3,
2014 WUCC,A-X,2014-08-05,17:00,,,,,Team Fisher Price,Grandmaster Flash,3,3,3,3,3,
2014 WUCC,A-W,2014-08-05,17:00,,,,,Sporting Team Box Athletico United,REVOLUTION,1,2,2,3,2,
2014 WUCC,A-W,2014-08-05,17:00,,,,,REVOLUTION,Sporting Team Box Athletico United,2,1,2,2,2,
2014 WUCC,A-X,2014-08-05,17:00,,,,,Black Eagles,Salaspils FK,1,2,1,2,2,
2014 WUCC,A-X,2014-08-05,17:00,,,,,Salaspils FK,Black Eagles,1,2,1,2,2,
2014 WUCC,A-W,2014-08-05,17:00,,,,,Prague Devils,Iceni,2,3,3,2,2,
2014 WUCC,A-W,2014-08-05,17:00,,,,,Iceni,Prague Devils,2,3,2,3,2,
2014 WUCC,A-X,2014-08-05,17:00,,,,,Batmania,Element,2,2,2,3,2,
2014 WUCC,A-X,2014-08-05,17:00,,,,,Element,Batmania,3,3,3,3,3,
2014 WUCC,A-M,2014-08-05,17:00,,,,,Colony,Fénix Ultimate,3,4,3,3,3,
2014 WUCC,A-M,2014-08-05,17:00,,,,,Fénix Ultimate,Colony,2,2,2,2,2,
2014 WUCC,A-M,2014-08-05,17:00,,,,,Mojra,Ragnarok,2,2,1,1,2,
2014 WUCC,A-M,2014-08-05,17:00,,,,,Ragnarok,Mojra,2,2,2,2,2,
2014 WUCC,M-M,2014-08-05,17:00,,,,,Yanomami,MM,2,2,3,1,2,
2014 WUCC,M-M,2014-08-05,17:00,,,,,MM,Yanomami,2,2,2,1,2,
2014 WUCC,A-W,2014-08-06,09:00,,,,,Atletico,Riot,2,1,2,2,2,
2014 WUCC,A-W,2014-08-06,09:00,,,,,Riot,Atletico,2,2,2,2,2,
2014 WUCC,M-M,2014-08-06,09:00,,,,,Mokonui,Winnipeg Flood,1,1,2,2,2,
2014 WUCC,M-M,2014-08-06,09:00,,,,,Winnipeg Flood,Mokonui,3,2,2,3,3,
2014 WUCC,M-M,2014-08-06,09:00,,,,,Vigi,MM,1,2,2,2,2,
2014 WUCC,M-M,2014-08-06,09:00,,,,,MM,Vigi,2,2,2,3,2,
2014 WUCC,M-M,2014-08-06,09:00,,,,,MTX,Dedushka,2,1,2,2,2,
2014 WUCC,M-M,2014-08-06,09:00,,,,,Dedushka,MTX,3,2,3,2,3,
2014 WUCC,M-M,2014-08-06,09:00,,,,,Yanomami,Gronical Dizziness,1,2,2,2,3,
2014 WUCC,M-M,2014-08-06,09:00,,,,,Gronical Dizziness,Yanomami,2,1,2,2,2,
2014 WUCC,A-W,2014-08-06,09:00,,,,,UNO,Sporting Team Box Athletico United,2,2,3,4,4,
2014 WUCC,A-W,2014-08-06,09:00,,,,,Sporting Team Box Athletico United,UNO,1,2,2,3,2,
2014 WUCC,A-W,2014-08-06,09:00,,,,,U de Cologne,Fury,2,2,2,2,2,
2014 WUCC,A-W,2014-08-06,09:00,,,,,Fury,U de Cologne,2,2,2,2,2,
2014 WUCC,A-W,2014-08-06,09:00,,,,,Woodchicas,Traffic,3,2,2,2,3,
2014 WUCC,A-W,2014-08-06,09:00,,,,,Traffic,Woodchicas,1,2,3,3,2,
2014 WUCC,A-M,2014-08-06,09:00,,,,,Melbourne Juggernaut,Clapham Ultimate,2,2,2,1,3,
2014 WUCC,A-M,2014-08-06,09:00,,,,,Clapham Ultimate,Melbourne Juggernaut,1,3,2,2,3,
2014 WUCC,A-M,2014-08-06,09:00,,,,,Mephisto,Boston Ironside,1,2,2,3,3,
2014 WUCC,A-M,2014-08-06,09:00,,,,,Boston Ironside,Mephisto,3,3,4,3,3,
2014 WUCC,A-M,2014-08-06,09:00,,,,,Frizzly Bears,Revolver,2,1,2,2,2,
2014 WUCC,A-M,2014-08-06,09:00,,,,,Revolver,Frizzly Bears,2,3,3,3,2,
2014 WUCC,A-M,2014-08-06,09:00,,,,,Sockeye,Lucky Grass,2,2,2,2,2,
2014 WUCC,A-M,2014-08-06,09:00,,,,,Lucky Grass,Sockeye,2,2,2,4,3,
2014 WUCC,A-X,2014-08-06,09:00,,,,,Batmania,DISCOUNTRY,1,2,2,2,1,
